address,location/lat,location/lng,phone,reviewsCount,title,totalScore,url,website,category
"Hvězdova 1716/2b, 140 00 Praha 4-Nusle, Czechia",50.0504208,14.436145199999999,+420 603 401 200,742.0,Aureole Fusion Restaurant and Lounge,4.3,"https://www.google.com/maps/place/Aureole+Fusion+Restaurant+and+Lounge/@50.0504208,14.4339565,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9474569996f3:0xebed4c7101d474e2!8m2!3d50.0504208!4d14.4361452?hl=en",aureole.cz,Restaurant
"Magistrů 173/6, 140 00 Praha 4-Michle, Czechia",50.05801829999999,14.452456,+420 602 329 900,760.0,Restaurant U Havlíčků,4.5,"https://www.google.com/maps/place/Restaurant+U+Havl%C3%AD%C4%8Dk%C5%AF/@50.0580183,14.4502673,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9385d057ce17:0xa5ca7069f696d064!8m2!3d50.0580183!4d14.452456?hl=en",uhavlicku.cz,Restaurant
"Petržílkova 13, 158 00 Praha 13, Czechia",50.050885799999996,14.345471700000001,+420 773 957 877,98.0,Thai Garden Restaurant,4.7,"https://www.google.com/maps/place/Thai+Garden+Restaurant/@50.0508858,14.343283,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9591a62f2aa5:0x3a97e4fe0e954b19!8m2!3d50.0508858!4d14.3454717?hl=en",thaigarden.eu,Restaurant
"Na Květnici 700, 140 00 Praha 4-Nusle, Czechia",50.0610967,14.439063699999998,+420 722 032 033,1529.0,Restaurant Na Květnici,4.5,"https://www.google.com/maps/place/Restaurant+Na+Kv%C4%9Btnici/@50.0610967,14.436875,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947965b69019:0x655e184a6d8a3b29!8m2!3d50.0610967!4d14.4390637?hl=en",nakvetnici.cz,Restaurant
"Pod Špitálem 363/363, 156 00 Hl.m. Praha-Praha 5 - Zbraslav, Czechia",49.978551200000005,14.394981900000001,+420 257 921 362,3211.0,Barabizna Restaurant - Café,4.7,"https://www.google.com/maps/place/Barabizna+Restaurant+-+Caf%C3%A9/@49.9785512,14.3927932,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9731f133f29d:0xaf31796f6098d681!8m2!3d49.9785512!4d14.3949819?hl=en",barabizna.cz,Restaurant
"59/14, Nuselská, Nusle, 140 00, Czechia",50.0633671,14.442500400000002,+420 222 933 267,60.0,Spice Affair indian pakistanii restaurant,4.4,"https://www.google.com/maps/place/Spice+Affair+indian+pakistanii+restaurant/@50.0633671,14.4403117,17z/data=!3m1!4b1!4m5!3m4!1s0x470b947ec4ccddc1:0xce3b1ea74cb27d94!8m2!3d50.0633671!4d14.4425004?hl=en",spiceaffair.cz,Restaurant
"Nuselská 159/114, 140 00 Praha 4-Michle, Czechia",50.055811600000006,14.4511376,+420 602 121 199,325.0,Botič Restaurant,4.7,"https://www.google.com/maps/place/Boti%C4%8D+Restaurant/@50.0558116,14.4489489,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93261b095b01:0x58367eb98d4853f4!8m2!3d50.0558116!4d14.4511376?hl=en",boticrestaurant.cz,Restaurant
"Podolské nábř. 1108/1, 147 00 Praha 4, Czechia",50.0469948,14.4133318,+420 727 807 592,364.0,Soho,4.6,"https://www.google.com/maps/place/Soho/@50.0469948,14.4111431,17z/data=!3m1!4b1!4m5!3m4!1s0x470b946795646e37:0x363e4c7ac7ddf5a0!8m2!3d50.0469948!4d14.4133318?hl=en",soho.cz,Restaurant
"U Michelského lesa 1157, 140 00 Praha 4-Krč, Czechia",50.036026,14.469987,+420 272 657 192,820.0,Grill Restaurant Za Větrem,4.5,"https://www.google.com/maps/place/Grill+Restaurant+Za+V%C4%9Btrem/@50.036026,14.4677983,17z/data=!3m1!4b1!4m5!3m4!1s0x470b93c47924b473:0xa7150243187720e0!8m2!3d50.036026!4d14.469987?hl=en",restaurantzavetrem.cz,Restaurant
"Voskovcova 1130, 152 00 Praha 5-Hlubočepy, Czechia",50.0299179,14.364797,+420 608 428 676,1.0,Bordeaux Wine Boutique,5.0,"https://www.google.com/maps/place/Bordeaux+Wine+Boutique/@50.0299179,14.3626083,17z/data=!3m1!4b1!4m5!3m4!1s0x470bbfd04b7b531f:0x5dd660cb227ec4d3!8m2!3d50.0299179!4d14.364797?hl=en",bordeauxwineboutique.com,Alcohol
"Jungmannova 11, 101 00 Nové Město, Czechia",50.080376799999996,14.422139699999999,+420 608 280 220,66.0,Ideas are Bulletproof,4.8,"https://www.google.com/maps/place/Ideas+are+Bulletproof/@50.0803768,14.419951,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95fcb5721025:0xcc0d76cf42684ed4!8m2!3d50.0803768!4d14.4221397?hl=en",bulletproofbar.cz,Restaurant
"Ve Smečkách 590/16, 110 00 Nové Město, Czechia",50.0784148,14.426967699999999,+420 730 667 952,18.0,Beer & Beer Pivotéka - Nové Město,5.0,"https://www.google.com/maps/place/Beer+%26+Beer+Pivot%C3%A9ka+-+Nov%C3%A9+M%C4%9Bsto/@50.0784148,14.424779,17z/data=!3m1!4b1!4m5!3m4!1s0x470b958f98a2a337:0xdbe232dc55e19b77!8m2!3d50.0784148!4d14.4269677?hl=en",beerandbeer.cz,Party
"Václavské nám. 802/56, 110 00 Nové Město, Czechia",50.0802002,14.428560199999998,+420 775 444 554,3231.0,Výtopna Railway Restaurant - Wenceslas Square,4.0,"https://www.google.com/maps/place/V%C3%BDtopna+Railway+Restaurant+-+Wenceslas+Square/@50.0802002,14.4263715,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94929ef88247:0x95f8da59d136d8bc!8m2!3d50.0802002!4d14.4285602?hl=en",vytopna.cz,Restaurant
"Na Florenci 1420/3, 110 00 Nové Město, Czechia",50.0887283,14.4335019,+420 730 156 933,2313.0,EMA espresso bar,4.6,"https://www.google.com/maps/place/EMA+espresso+bar/@50.0887283,14.4313132,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94956eb2b3c1:0xa6728f7d54b487d0!8m2!3d50.0887283!4d14.4335019?hl=en",emaespressobar.cz,Party
"Řetězová 222 3, 110 00 Staré Město, Czechia",50.0854671,14.417193300000003,+420 601 353 776,1383.0,U Kunštátů - Craft Beer In Old Prague,4.7,"https://www.google.com/maps/place/U+Kun%C5%A1t%C3%A1t%C5%AF+-+Craft+Beer+In+Old+Prague/@50.0854671,14.4150046,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ef3d474d67:0xdeae285d691a9470!8m2!3d50.0854671!4d14.4171933?hl=en",ukunstatu.cz,Party
"Štefánikova 46, Smíchov, 150 00 Praha 5-Smíchov-Praha 5, Czechia",50.077467999999996,14.40446,+420 257 314 220,450.0,Tapas Bar Miró,4.4,"https://www.google.com/maps/place/Tapas+Bar+Mir%C3%B3/@50.077468,14.4022713,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f959654839:0x73ecb7d3fb533bba!8m2!3d50.077468!4d14.40446?hl=en",tapasbarmiro.cz,Restaurant
"Thunovská 198, 118 00 Malá Strana, Czechia",50.088987100000004,14.4015768,+420 602 524 725,2394.0,Medieval Tavern - U krále Brabantského,4.5,"https://www.google.com/maps/place/Medieval+Tavern+-+U+kr%C3%A1le+Brabantsk%C3%A9ho/@50.0889871,14.3993881,17z/data=!3m1!4b1!4m5!3m4!1s0x470b951e022ab997:0xbd265775d0163f26!8m2!3d50.0889871!4d14.4015768?hl=en",krcmabrabant.cz,Party
"Jakubská 649/8, 110 00 Staré Město, Czechia",50.0882249,14.425823499999998,+420 725 069 213,141.0,Buddha-Bar restaurace - bar,4.4,"https://www.google.com/maps/place/Buddha-Bar+restaurace+-+bar/@50.0882249,14.4236348,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95c2293ac8b5:0x2526182003110f07!8m2!3d50.0882249!4d14.4258235?hl=en",buddha-bar.cz,Restaurant
"28. Října 375/9, 110 00 Můstek, Czechia",50.0837448,14.4224329,+420 724 704 444,1850.0,Kitchen Ramen Bar,4.1,"https://www.google.com/maps/place/Kitchen+Ramen+Bar/@50.0837448,14.4202442,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ec315379a5:0x11144d8ee7b7f89f!8m2!3d50.0837448!4d14.4224329?hl=en",kitchen-ramen-bar.cz,Restaurant
"Vinohradská 1012, 130 00 Vinohrady, Czechia",50.077112400000004,14.4505203,,24.0,TRAFIKA BAR Na Jiřáku,4.7,"https://www.google.com/maps/place/TRAFIKA+BAR+Na+Ji%C5%99%C3%A1ku/@50.0771124,14.4483316,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94832a947b79:0xe05163af42aee4d2!8m2!3d50.0771124!4d14.4505203?hl=en",trafikabar.webmium.com,Party
"Za Poříčskou bránou 7, 186 00 Karlín, Czechia",50.090761900000004,14.4400799,+420 727 863 742,231.0,Bar/ák,4.6,"https://www.google.com/maps/place/Bar%2F%C3%A1k/@50.0907619,14.4378912,17z/data=!3m1!4b1!4m5!3m4!1s0x470b956411b550cb:0x2765fe4fb80294ca!8m2!3d50.0907619!4d14.4400799?hl=en",bar-ak.com,Party
"Řetězová 10, 110 00 Staré Město, Czechia",50.085378600000006,14.4175622,+420 602 587 827,62.0,AUTENTISTA,4.9,"https://www.google.com/maps/place/AUTENTISTA/@50.0853786,14.4153735,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95c9fd56b2c9:0x83d52a455793ccdb!8m2!3d50.0853786!4d14.4175622?hl=en",autentista.cz,Party
"Újezd 19, 118 00 Malá Strana, Czechia",50.083015,14.4043407,+420 257 317 410,85.0,Wine Cellar Újezd,4.6,"https://www.google.com/maps/place/Wine+Cellar+%C3%9Ajezd/@50.083015,14.402152,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94fcb45c94c1:0x9b0cf485513a2a61!8m2!3d50.083015!4d14.4043407?hl=en",vinnyujezd.cz,Party
"V Tůních 1770/10, 120 00 Nové Město, Czechia",50.0766755,14.4270866,+420 604 774 959,2.0,Destiny Music Club & Bar,5.0,"https://www.google.com/maps/place/Destiny+Music+Club+%26+Bar/@50.0766755,14.4248979,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95db07ce70db:0x66ebfb4dbe2f125b!8m2!3d50.0766755!4d14.4270866?hl=en",destinyclub.cz,Party
"Belgická 539/11, 120 00 Vinohrady, Czechia",50.071799600000006,14.4362829,+420 608 184 360,890.0,Žlutá pumpa,4.4,"https://www.google.com/maps/place/%C5%BDlut%C3%A1+pumpa/@50.0717996,14.4340942,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94889b38c58d:0xaa40713be937573a!8m2!3d50.0717996!4d14.4362829?hl=en",zluta-pumpa.info,Restaurant
"11, Gorazdova 1995, Nové Město, 120 00 Praha, Czechia",50.0747139,14.414636499999999,+420 224 921 282,27.0,Heaven Club,4.4,"https://www.google.com/maps/place/Heaven+Club/@50.0747139,14.4124478,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f6931ff3c7:0x4ce8c7dc7360ab7d!8m2!3d50.0747139!4d14.4146365?hl=en",cs.heaven.cz,Party
"Veleslavínova 58, 110 00 Staré Město, Czechia",50.087937200000006,14.4162121,+420 222 327 602,1405.0,Hany Bany,4.6,"https://www.google.com/maps/place/Hany+Bany/@50.0879372,14.4140234,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e8a362a6e5:0x9dc9085e922e6b9d!8m2!3d50.0879372!4d14.4162121?hl=en",hanybany.cz,Party
"Havelská 500, 110 00 Staré Město, Czechia",50.085725,14.421748000000001,+420 224 281 247,128.0,Bartida Degustation Bar & Shop,4.8,"https://www.google.com/maps/place/Bartida+Degustation+Bar+%26+Shop/@50.085725,14.4195593,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eea9a87fb3:0x35e4ea1f4eb289e3!8m2!3d50.085725!4d14.421748?hl=en",bartida-praha.cz,Party
"Na Příkopě 859/22, 110 00 Nové Město, Czechia",50.0855597,14.428138699999998,+420 733 532 255,39.0,Riedel Wine Shop,4.7,"https://www.google.com/maps/place/Riedel+Wine+Shop/@50.0855597,14.42595,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eb6dcd60d5:0xab48d4e821ea9378!8m2!3d50.0855597!4d14.4281387?hl=en",advivumwinebar.cz,Party
"U Santošky 1110, 150 00 Praha 5-Smíchov, Czechia",50.06655070000001,14.399004500000002,+420 723 521 341,25.0,Degubar.cz,4.4,"https://www.google.com/maps/place/Degubar.cz/@50.0665507,14.3968158,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945141d1d5ed:0x5aba583cf8dc54d!8m2!3d50.0665507!4d14.3990045?hl=en",degubar.cz,Party
"Štěpánská 622/36, 110 00 Nové Město, Czechia",50.079817999999996,14.4262982,+420 774 173 295,248.0,swim,4.3,"https://www.google.com/maps/place/swim/@50.079818,14.4241095,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95760a88021b:0x4ab04301c4cfacfc!8m2!3d50.079818!4d14.4262982?hl=en",swim.cz,Restaurant
"Navrátilova 667/4, 110 00 Nové Město, Czechia",50.0786198,14.422336800000002,+420 775 411 417,52.0,Kontakt Bar,4.8,"https://www.google.com/maps/place/Kontakt+Bar/@50.0786198,14.4201481,17z/data=!3m1!4b1!4m5!3m4!1s0x470b95c9d4dab7e5:0x41318f70f089aa1e!8m2!3d50.0786198!4d14.4223368?hl=en",kontakt-bar.cz,Party
"Konviktská 7, 110 00 Staré Město, Czechia",50.083521999999995,14.416185,,3926.0,Sad Man's Tongue Bar & Bistro,4.7,"https://www.google.com/maps/place/Sad+Man's+Tongue+Bar+%26+Bistro/@50.083522,14.4139963,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94efbad2e389:0x2db2886254bd5edd!8m2!3d50.083522!4d14.416185?hl=en",sadmanstongue.net,Party
"Arbesovo nám. 742/12, 150 00 Praha 5-Smíchov, Czechia",50.0766257,14.4057177,+420 773 767 769,14.0,L' Arbes Wine Bar by Chez Greg,4.9,"https://www.google.com/maps/place/L'+Arbes+Wine+Bar+by+Chez+Greg/@50.0766257,14.403529,17z/data=!3m1!4b1!4m5!3m4!1s0x470b956993bac055:0xc410d8a927a6cc18!8m2!3d50.0766257!4d14.4057177?hl=en",chezgreg.cz,Party
"Jungmannova 23/11, 110 00 Nové Město, Czechia",50.080376799999996,14.422139699999999,+420 608 911 884,377.0,Anonymous Shrink's Office,4.7,"https://www.google.com/maps/place/Anonymous+Shrink's+Office/@50.0803768,14.419951,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f27a6e98dd:0x8d25db72e8dba802!8m2!3d50.0803768!4d14.4221397?hl=en",anonymousshrinksoffice.cz,Party
"10, Na Perštýně 357, Staré Město, 110 00 Praha, Czechia",50.0832405,14.4188003,+420 224 267 388,1337.0,BEEF BAR,4.6,"https://www.google.com/maps/place/BEEF+BAR/@50.0832405,14.4166116,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ee42da3529:0x701e5e0296a776b9!8m2!3d50.0832405!4d14.4188003?hl=en",beefbar.cz,Party
"V Kolkovně 920, 110 00 Staré Město, Czechia",50.0896382,14.421672000000001,+420 734 255 665,580.0,L'Fleur,4.7,"https://www.google.com/maps/place/L'Fleur/@50.0896382,14.4194833,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e9bbdca6af:0x337bd2924929a2ec!8m2!3d50.0896382!4d14.421672?hl=en",lfleur.cz,Party
"Italská 25, 120 00 Praha 2-Vinohrady, Czechia",50.078724,14.4365917,+420 776 318 662,470.0,Smokehouse Shisha Lounge & Bar,4.6,"https://www.google.com/maps/place/Smokehouse+Shisha+Lounge+%26+Bar/@50.078724,14.434403,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948e2b7373e7:0x357479c1c15670e1!8m2!3d50.078724!4d14.4365917?hl=en",smokehouse.cz,Party
"Tachovské nám. 1, 130 00 Praha 3-Žižkov, Czechia",50.08748189999999,14.4528388,+420 222 780 173,1235.0,Planeta Žižkov,4.4,"https://www.google.com/maps/place/Planeta+%C5%BDi%C5%BEkov/@50.0874819,14.4506501,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94a1fe783577:0x3db52dab6578bc91!8m2!3d50.0874819!4d14.4528388?hl=en",planetazizkov.cz,Party
"Kožná 8, 110 00 Staré Město, Czechia",50.0860339,14.4212919,+420 777 945 848,298.0,Čili bar,4.6,"https://www.google.com/maps/place/%C4%8Cili+bar/@50.0860339,14.4191032,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eeb2edd3fd:0x3abf60d0dd77718!8m2!3d50.0860339!4d14.4212919?hl=en",cilibar.cz,Party
"Václavské nám. 51, 110 00 Nové Město, Czechia",50.080481299999995,14.429347199999999,+420 389 010 460,485.0,DA CAPO Café & Cocktail Bar,4.3,"https://www.google.com/maps/place/DA+CAPO+Caf%C3%A9+%26+Cocktail+Bar/@50.0804813,14.4271585,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949283efda65:0xb225af37f9f8de6!8m2!3d50.0804813!4d14.4293472?hl=en",dacapo.cz,Party
"Milešovská 1986/10, 130 00 Vinohrady, Czechia",50.079410100000004,14.4518425,+420 222 969 888,227.0,piano bar,4.2,"https://www.google.com/maps/place/piano+bar/@50.0794101,14.4496538,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949ce2dfd997:0x2d5a2599d2e8176e!8m2!3d50.0794101!4d14.4518425?hl=en",piano-bar.cz,Party
"Vinohradská 988/62, 130 00 Žižkov, Czechia",50.077086200000004,14.4500182,+420 776 827 068,2587.0,BeerGeek Bar,4.5,"https://www.google.com/maps/place/BeerGeek+Bar/@50.0770862,14.4478295,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94832c5db4f7:0x9cb7d289c32abc3!8m2!3d50.0770862!4d14.4500182?hl=en",beergeek.cz,Party
"Kateřinská 492/10, 128 00 Nové Město, Czechia",50.0729373,14.4234609,+420 776 643 135,5.0,"Wine shop & Gastro Bar ""Rio De Cava""",5.0,"https://www.google.com/maps/place/Wine+shop+%26+Gastro+Bar+%22Rio+De+Cava%22/@50.0729373,14.4212722,17z/data=!3m1!4b1!4m5!3m4!1s0x470b956ec06b1b63:0xc2165f9e5fbbd105!8m2!3d50.0729373!4d14.4234609?hl=en",riodecava.com,Party
"Francouzská 240/76, 101 00 Praha 10-Vršovice, Czechia",50.0717677,14.4464987,+420 210 011 110,5.0,Czech Inn Bar,4.4,"https://www.google.com/maps/place/Czech+Inn+Bar/@50.0717677,14.44431,17z/data=!3m1!4b1!4m5!3m4!1s0x470b953ce64655b5:0x2fb3dc9fe1e3944e!8m2!3d50.0717677!4d14.4464987?hl=en",czech-inn.com,Party
"Slavíkova 27, 120 00 Praha 2-Vinohrady, Czechia",50.080940000000005,14.445576999999998,+420 736 458 935,91.0,Sesterna Bar,4.6,"https://www.google.com/maps/place/Sesterna+Bar/@50.08094,14.4433883,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949bac4d95b5:0x130c3b11fe685016!8m2!3d50.08094!4d14.445577?hl=en",sesternabar.cz,Party
"Navrátilova 1421/11, 110 00 Nové Město, Czechia",50.078680799999994,14.4234828,+420 703 334 099,708.0,Craft House Prague,4.4,"https://www.google.com/maps/place/Craft+House+Prague/@50.0786808,14.4212941,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f2ef1e54cd:0x49a68ce4c2aae054!8m2!3d50.0786808!4d14.4234828?hl=en",crafthouse.cz,Party
"Anenská 11, 110 00 Staré Město, Czechia",50.0854451,14.415849900000001,+420 777 805 034,160.0,bar Stables,4.5,"https://www.google.com/maps/place/bar+Stables/@50.0854451,14.4136612,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e3ba416f53:0xec669a690a8322ac!8m2!3d50.0854451!4d14.4158499?hl=en",barkonirna.cz,Party
"306/13, Holešovice, Bubenské nábřeží, 170 00 Praha 7, Czechia",50.0992885,14.445055300000002,+420 284 097 455,2563.0,SaSaZu,4.5,"https://www.google.com/maps/place/SaSaZu/@50.0992885,14.4428666,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ba73bad235:0x4114ccd7f9c21e5a!8m2!3d50.0992885!4d14.4450553?hl=en",sasazu.com,Restaurant
"Polská 1352/32, 120 00 Republic, Czechia",50.0783507,14.443153,+420 222 250 326,179.0,The Saints,4.3,"https://www.google.com/maps/place/The+Saints/@50.0783507,14.4409643,17z/data=!3m1!4b1!4m5!3m4!1s0x470b949ad2fea9eb:0x181410fd951dc2d!8m2!3d50.0783507!4d14.443153?hl=en",saintsbar.cz,Party
"Mánesova 55, 120 00 Praha 2-Vinohrady, Czechia",50.07780379999999,14.4433299,+420 775 331 862,257.0,Bonvivant CTC's bar,4.7,"https://www.google.com/maps/place/Bonvivant+CTC's+bar/@50.0778038,14.4411412,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94efcff27631:0x8bebedeb8173ff2e!8m2!3d50.0778038!4d14.4433299?hl=en",bonvivantsprague.com,Party
"Provaznická 386, 110 00 Staré Město, Czechia",50.0845667,14.4230611,+420 251 510 940,848.0,The Alchemist Bar,4.6,"https://www.google.com/maps/place/The+Alchemist+Bar/@50.0845667,14.4208724,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ec3e1f0a33:0x17b37e81dc930e88!8m2!3d50.0845667!4d14.4230611?hl=en",thealchemistbar.cz,Party
"Voršilská 6, 110 00 Nové Město, Czechia",50.080498999999996,14.416979000000001,+420 777 610 279,860.0,Groove Bar,4.3,"https://www.google.com/maps/place/Groove+Bar/@50.080499,14.4147903,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f1c418d2a1:0xe8a4fa7d2309d51f!8m2!3d50.080499!4d14.416979?hl=en",groovebar.cz,Party
"Karoliny Světlé 30, 110 00 Staré Město, Czechia",50.084227,14.4141791,+420 774 486 077,515.0,Duende café - bar,4.4,"https://www.google.com/maps/place/Duende+caf%C3%A9+-+bar/@50.084227,14.4119904,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94ef80fcfdaf:0x3871d9af4b97b80c!8m2!3d50.084227!4d14.4141791?hl=en",barduende.cz,Party
"Mikulandská 6, 110 00 Nové Město, Czechia",50.081305900000004,14.4182678,+420 776 563 386,149.0,Balbi bar,4.8,"https://www.google.com/maps/place/Balbi+bar/@50.0813059,14.4160791,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9491dc6259cb:0x83886fa2d442ed98!8m2!3d50.0813059!4d14.4182678?hl=en",balbibar.com,Party
"Náplavka, 128 00 Praha 2, Czechia",50.06665170000001,14.414702100000001,+420 608 584 961,745.0,Kayak Beach Bar,4.3,"https://www.google.com/maps/place/Kayak+Beach+Bar/@50.0666517,14.4125134,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945e916b787f:0xcd5b9be1aa2341b0!8m2!3d50.0666517!4d14.4147021?hl=en",kayakbeachbar.cz,Party
"Pařížská 1068/10, 110 00 Staré Město, Czechia",50.088846000000004,14.419989999999999,+420 224 810 287,777.0,Bugsy's Bar,4.6,"https://www.google.com/maps/place/Bugsy's+Bar/@50.088846,14.4178013,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94e8ffc6908f:0x95da362fca25e7cc!8m2!3d50.088846!4d14.41999?hl=en",bugsysbar.cz,Party
"Lublaňská 1309/4, 120 00 Nové Město, Czechia",50.070895,14.432232,+420 774 072 035,125.0,Již Brzy Bar,4.7,"https://www.google.com/maps/place/Ji%C5%BE+Brzy+Bar/@50.070895,14.4300433,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948c02461bab:0x21ed0d1952183916!8m2!3d50.070895!4d14.432232?hl=en",barjizbrzy.cz,Party
"Rašínovo nábř. 388/48, 128 00 Nové Město, Czechia",50.0702451,14.414748800000002,+420 776 698 901,20.0,Cafe bar Klidek,4.8,"https://www.google.com/maps/place/Cafe+bar+Klidek/@50.0702451,14.4125601,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9560528d9d97:0xbf0feefac8b3ab68!8m2!3d50.0702451!4d14.4147488?hl=en",cafebarklidek.cz,Party
"24 20, Vratislavova, 128 00 Praha 2-Vyšehrad, Czechia",50.0662676,14.4189226,+420 736 646 262,39.0,Wine Bar Andílek,4.7,"https://www.google.com/maps/place/Wine+Bar+And%C3%ADlek/@50.0662676,14.4167339,17z/data=!3m1!4b1!4m5!3m4!1s0x470b945e1c8d1813:0xffaa2013ac111cce!8m2!3d50.0662676!4d14.4189226?hl=en",winebarandilek.cz,Party
"Navrátilova 666, 110 00 Nové Město, Czechia",50.07865220000001,14.422540099999999,+420 736 780 795,219.0,Bar 69,4.6,"https://www.google.com/maps/place/Bar+69/@50.0786522,14.4203514,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f2fa6ffbfd:0xce94c22333a12b28!8m2!3d50.0786522!4d14.4225401?hl=en",bar69.metro.bar,Party
"12, Michalská 432, Staré Město, 110 00 Praha, Czechia",50.085353000000005,14.420081,+420 608 280 069,2290.0,Anonymous Bar,4.4,"https://www.google.com/maps/place/Anonymous+Bar/@50.085353,14.4178923,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eeb8a9f731:0x62ecf1c2e7b424c8!8m2!3d50.085353!4d14.420081?hl=en",anonymousbar.cz,Party
"Římská 419, 120 00 Praha 2-Vinohrady, Czechia",50.0774811,14.434783900000001,+420 222 364 720,59.0,Klub 21,4.1,"https://www.google.com/maps/place/Klub+21/@50.0774811,14.4325952,17z/data=!3m1!4b1!4m5!3m4!1s0x470b948e446095a5:0x849861a45c9587!8m2!3d50.0774811!4d14.4347839?hl=en",klub21.cz,Party
"Třeboradická 1772/53, 182 00 Praha 8, Czechia",50.1297374,14.451505,,204.0,Fleapit Bar & Music club,3.8,"https://www.google.com/maps/place/Fleapit+Bar+%26+Music+club/@50.1297374,14.4493163,17z/data=!3m1!4b1!4m5!3m4!1s0x470beb1559d295c7:0xc0d07945c0900c72!8m2!3d50.1297374!4d14.451505?hl=en",fleapit.cz,Party
"Dlouhá 709/26, 110 00 Staré Město, Czechia",50.0899619,14.424417000000002,+420 703 140 640,463.0,MOONCLUB,4.2,"https://www.google.com/maps/place/MOONCLUB/@50.0899619,14.4222283,17z/data=!3m1!4b1!4m5!3m4!1s0x470b952ce68b5df5:0x20bc78030c84290!8m2!3d50.0899619!4d14.424417?hl=en",moonclub.cz,Party
"Třebízského 4a, 120 00 Praha 2-Vinohrady, Czechia",50.0773661,14.4441073,+420 222 710 462,178.0,TerMIX,3.4,"https://www.google.com/maps/place/TerMIX/@50.0773661,14.4419186,17z/data=!3m1!4b1!4m5!3m4!1s0x470b9484da801bf1:0x391e58c2f76cb607!8m2!3d50.0773661!4d14.4441073?hl=en",club-termix.cz,Party
"Ve Smečkách 18, 110 00 Nové Město, Czechia",50.0786065,14.4270701,+420 721 696 396,76.0,Angel Caffé,4.4,"https://www.google.com/maps/place/Angel+Caff%C3%A9/@50.0786065,14.4248814,17z/data=!3m1!4b1!4m5!3m4!1s0x470b959783af6693:0xbb79ca6b971955e4!8m2!3d50.0786065!4d14.4270701?hl=en",angelcaffe.cz,Party
"Štěpánská 539, 120 00 Nové Město, Czechia",50.0765076,14.424125699999998,+420 775 396 456,376.0,BAR NOTA,4.5,"https://www.google.com/maps/place/BAR+NOTA/@50.0765076,14.421937,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94f34a11ced7:0xa8a897570cabb927!8m2!3d50.0765076!4d14.4241257?hl=en",barnota.cz,Party
"Jilská 22, 110 00 Staré Město, Czechia",50.085883100000004,14.4191214,+420 607 777 725,39.0,Music Club Jilská 22,4.2,"https://www.google.com/maps/place/Music+Club+Jilsk%C3%A1+22/@50.0858831,14.4169327,17z/data=!3m1!4b1!4m5!3m4!1s0x470b94eed0ebffff:0x5abec5f8a46f2b3d!8m2!3d50.0858831!4d14.4191214?hl=en",jilska22.cz,Party
